archetype_key,archetype_name,problem_id,stakeholder_type,intent_type,search_phrase,realism_pass,aligned,intent_clear,is_duplicate,search_realism,human_language,archetype_alignment,intent_clarity,composite
decision_judgment,Decision-Making & Judgment,33,counselor,diagnostic,why does a client can not decide and keep changing their mind?,true,true,true,false,5,5,3,5,4.5
decision_judgment,Decision-Making & Judgment,33,professional,diagnostic,why do I keep changing my mind and regret choices at work?,true,true,true,false,5,5,4,5,4.75
decision_judgment,Decision-Making & Judgment,33,student,emotional,I feel anxious and indecisive about every choice,true,true,true,false,5,5,4,5,4.75
decision_judgment,Decision-Making & Judgment,33,parent,emotional,I am worried my child is anxious and indecisive about every choice,true,true,true,false,5,5,4,5,4.75
decision_judgment,Decision-Making & Judgment,33,teacher,emotional,my student seems anxious and indecisive about every choice in class,true,true,true,false,5,5,4,5,4.75
decision_judgment,Decision-Making & Judgment,33,counselor,emotional,my client feels anxious and indecisive about every choice,true,true,true,false,5,5,4,5,4.75
decision_judgment,Decision-Making & Judgment,33,professional,emotional,at work I feel anxious and indecisive about every choice,true,true,true,false,5,5,4,5,4.75
decision_judgment,Decision-Making & Judgment,33,student,help_seeking,how do I make decisions without second-guessing?,true,true,true,false,5,5,3,5,4.5
decision_judgment,Decision-Making & Judgment,33,parent,help_seeking,how to help my child make decisions without second-guessing,true,true,true,false,5,5,3,5,4.5
decision_judgment,Decision-Making & Judgment,33,teacher,help_seeking,helping a student make decisions without second-guessing,true,true,true,false,5,5,3,5,4.5
decision_judgment,Decision-Making & Judgment,33,counselor,help_seeking,ways to help a client make decisions without second-guessing,true,true,true,false,5,5,3,5,4.5
decision_judgment,Decision-Making & Judgment,33,professional,help_seeking,how do I make decisions without second-guessing at work?,true,true,true,false,5,5,3,5,4.5
decision_judgment,Decision-Making & Judgment,33,student,future_planning,how to make confident decisions and commit going forward,true,true,true,false,5,5,4,5,4.75
decision_judgment,Decision-Making & Judgment,33,parent,future_planning,preparing my child to make confident decisions and commit,true,true,true,false,5,5,4,5,4.75
decision_judgment,Decision-Making & Judgment,33,teacher,future_planning,setting a student up to make confident decisions and commit,true,true,true,false,5,5,4,5,4.75
decision_judgment,Decision-Making & Judgment,33,counselor,future_planning,guiding a client to make confident decisions and commit,true,true,true,false,5,5,4,5,4.75
decision_judgment,Decision-Making & Judgment,33,professional,future_planning,how to make confident decisions and commit as my career grows,true,true,true,false,5,5,4,5,4.75
emotional_regulation,Emotional Regulation & Coping,37,student,informational,what is trouble controlling emotions?,true,true,true,false,5,5,3,5,4.5
emotional_regulation,Emotional Regulation & Coping,37,parent,informational,what causes trouble controlling emotions in children?,true,true,true,false,5,5,3,5,4.5
emotional_regulation,Emotional Regulation & Coping,37,teacher,informational,signs of trouble controlling emotions in students,true,true,true,false,5,5,3,5,4.5
emotional_regulation,Emotional Regulation & Coping,37,counselor,informational,what does trouble controlling emotions look like?,true,true,true,false,5,5,3,5,4.5
emotional_regulation,Emotional Regulation & Coping,37,professional,informational,what is trouble controlling emotions at work?,true,true,true,false,5,5,3,5,4.5
emotional_regulation,Emotional Regulation & Coping,37,student,diagnostic,why do I get overwhelmed and snap over small things?,true,true,true,false,5,5,4,5,4.75
emotional_regulation,Emotional Regulation & Coping,37,parent,diagnostic,why does my child melt down over the smallest things?,true,false,true,false,5,5,1,5,4
emotional_regulation,Emotional Regulation & Coping,37,teacher,diagnostic,why does a student melt down over the smallest things?,true,false,true,false,5,5,1,5,4
emotional_regulation,Emotional Regulation & Coping,37,counselor,diagnostic,why does a client melt down over the smallest things?,true,false,true,false,5,5,1,5,4
emotional_regulation,Emotional Regulation & Coping,37,professional,diagnostic,why do I get overwhelmed and snap over small things at work?,true,true,true,false,5,5,4,5,4.75
emotional_regulation,Emotional Regulation & Coping,37,student,emotional,I feel overwhelmed and close to losing control,true,true,true,false,5,5,4,5,4.75
emotional_regulation,Emotional Regulation & Coping,37,parent,emotional,I am worried my child is overwhelmed and close to losing control,true,true,true,false,5,5,4,5,4.75
emotional_regulation,Emotional Regulation & Coping,37,teacher,emotional,my student seems overwhelmed and close to losing control in class,true,true,true,false,5,5,4,5,4.75
emotional_regulation,Emotional Regulation & Coping,37,counselor,emotional,my client feels overwhelmed and close to losing control,true,true,true,false,5,5,4,5,4.75
emotional_regulation,Emotional Regulation & Coping,37,professional,emotional,at work I feel overwhelmed and close to losing control,true,true,true,false,5,5,4,5,4.75
emotional_regulation,Emotional Regulation & Coping,37,student,help_seeking,how do I stay calm when overwhelmed?,true,true,true,false,5,5,4,5,4.75
emotional_regulation,Emotional Regulation & Coping,37,parent,help_seeking,how to help my child stay calm when overwhelmed,true,true,true,false,5,5,4,5,4.75
emotional_regulation,Emotional Regulation & Coping,37,teacher,help_seeking,helping a student stay calm when overwhelmed,true,true,true,false,5,5,4,5,4.75
emotional_regulation,Emotional Regulation & Coping,37,counselor,help_seeking,ways to help a client stay calm when overwhelmed,true,true,true,false,5,5,4,5,4.75
emotional_regulation,Emotional Regulation & Coping,37,professional,help_seeking,how do I stay calm when overwhelmed at work?,true,true,true,false,5,5,4,5,4.75
emotional_regulation,Emotional Regulation & Coping,37,student,future_planning,how to manage stress and stay calm going forward,true,true,true,false,5,5,3,5,4.5
emotional_regulation,Emotional Regulation & Coping,37,parent,future_planning,preparing my child to manage stress and stay calm,true,true,true,false,5,5,3,5,4.5
emotional_regulation,Emotional Regulation & Coping,37,teacher,future_planning,setting a student up to manage stress and stay calm,true,true,true,false,5,5,3,5,4.5
emotional_regulation,Emotional Regulation & Coping,37,counselor,future_planning,guiding a client to manage stress and stay calm,true,true,true,false,5,5,3,5,4.5
emotional_regulation,Emotional Regulation & Coping,37,professional,future_planning,how to manage stress and stay calm as my career grows,true,true,true,false,5,5,3,5,4.5
expectations_pressure,Expectations & External Pressure,41,student,informational,what is pressure to meet expectations?,true,true,true,false,5,5,4,5,4.75
expectations_pressure,Expectations & External Pressure,41,parent,informational,what causes pressure to meet expectations in children?,true,true,true,false,5,5,4,5,4.75
expectations_pressure,Expectations & External Pressure,41,teacher,informational,signs of pressure to meet expectations in students,true,true,true,false,5,5,4,5,4.75
expectations_pressure,Expectations & External Pressure,41,counselor,informational,what does pressure to meet expectations look like?,true,true,true,false,5,5,4,5,4.75
expectations_pressure,Expectations & External Pressure,41,professional,informational,what is pressure to meet expectations at work?,true,true,true,false,5,5,4,5,4.75
expectations_pressure,Expectations & External Pressure,41,student,diagnostic,why do I feel crushed by everyone’s expectations?,true,true,true,false,5,5,3,4,4.25
expectations_pressure,Expectations & External Pressure,41,parent,diagnostic,why does my child feel crushed by pressure to please everyone?,true,true,true,false,5,5,4,5,4.75
expectations_pressure,Expectations & External Pressure,41,teacher,diagnostic,why does a student feel crushed by pressure to please everyone?,true,true,true,false,5,5,4,5,4.75
expectations_pressure,Expectations & External Pressure,41,counselor,diagnostic,why does a client feel crushed by pressure to please everyone?,true,true,true,false,5,5,4,5,4.75
expectations_pressure,Expectations & External Pressure,41,professional,diagnostic,why do I feel crushed by everyone’s expectations at work?,true,true,true,false,5,5,3,4,4.25
expectations_pressure,Expectations & External Pressure,41,student,emotional,I feel exhausted from pressure to please everyone,true,true,true,false,5,5,4,5,4.75
expectations_pressure,Expectations & External Pressure,41,parent,emotional,I am worried my child is exhausted from pressure to please everyone,true,true,true,false,5,5,4,5,4.75
expectations_pressure,Expectations & External Pressure,41,teacher,emotional,my student seems exhausted from pressure to please everyone in class,true,true,true,false,5,5,4,5,4.75
expectations_pressure,Expectations & External Pressure,41,counselor,emotional,my client feels exhausted from pressure to please everyone,true,true,true,false,5,5,4,5,4.75
expectations_pressure,Expectations & External Pressure,41,professional,emotional,at work I feel exhausted from pressure to please everyone,true,true,true,false,5,5,4,5,4.75
expectations_pressure,Expectations & External Pressure,41,student,help_seeking,how do I handle pressure without burning out?,true,true,true,false,5,5,3,5,4.5
expectations_pressure,Expectations & External Pressure,41,parent,help_seeking,how to help my child handle pressure without burning out,true,true,true,false,5,5,3,5,4.5
expectations_pressure,Expectations & External Pressure,41,teacher,help_seeking,helping a student handle pressure without burning out,true,true,true,false,5,5,3,5,4.5
expectations_pressure,Expectations & External Pressure,41,counselor,help_seeking,ways to help a client handle pressure without burning out,true,true,true,false,5,5,3,5,4.5
expectations_pressure,Expectations & External Pressure,41,professional,help_seeking,how do I handle pressure without burning out at work?,true,true,true,false,5,5,3,5,4.5
expectations_pressure,Expectations & External Pressure,41,student,future_planning,how to handle expectations and pressure going forward,true,true,true,false,5,5,4,5,4.75
expectations_pressure,Expectations & External Pressure,41,parent,future_planning,preparing my child to handle expectations and pressure,true,true,true,false,5,5,4,5,4.75
expectations_pressure,Expectations & External Pressure,41,teacher,future_planning,setting a student up to handle expectations and pressure,true,true,true,false,5,5,4,5,4.75
expectations_pressure,Expectations & External Pressure,41,counselor,future_planning,guiding a client to handle expectations and pressure,true,true,true,false,5,5,4,5,4.75
expectations_pressure,Expectations & External Pressure,41,professional,future_planning,how to handle expectations and pressure as my career grows,true,true,true,false,5,5,4,5,4.75
focus_attention,Focus & Attention Regulation,45,student,informational,what is poor focus and concentration?,true,true,true,false,5,5,4,5,4.75
focus_attention,Focus & Attention Regulation,45,parent,informational,what causes poor focus and concentration in children?,true,true,true,false,5,5,4,5,4.75
focus_attention,Focus & Attention Regulation,45,teacher,informational,signs of poor focus and concentration in students,true,true,true,false,5,5,4,5,4.75
focus_attention,Focus & Attention Regulation,45,counselor,informational,what does poor focus and concentration look like?,true,true,true,false,5,5,4,5,4.75
focus_attention,Focus & Attention Regulation,45,professional,informational,what is poor focus and concentration at work?,true,true,true,false,5,5,4,5,4.75
focus_attention,Focus & Attention Regulation,45,student,diagnostic,why do I lose focus and get distracted easily?,true,true,true,false,5,5,4,5,4.75
focus_attention,Focus & Attention Regulation,45,parent,diagnostic,why does my child lose focus while studying?,true,true,true,false,5,5,3,5,4.5
focus_attention,Focus & Attention Regulation,45,teacher,diagnostic,why does a student lose focus while studying?,true,true,true,false,5,5,3,5,4.5
focus_attention,Focus & Attention Regulation,45,counselor,diagnostic,why does a client lose focus while studying?,true,true,true,false,5,5,3,5,4.5
focus_attention,Focus & Attention Regulation,45,professional,diagnostic,why do I lose focus and get distracted easily at work?,true,true,true,false,5,5,4,5,4.75
focus_attention,Focus & Attention Regulation,45,student,emotional,I feel scattered and unable to concentrate,true,true,true,false,5,5,3,5,4.5
focus_attention,Focus & Attention Regulation,45,parent,emotional,I am worried my child is scattered and unable to concentrate,true,true,true,false,5,5,3,5,4.5
focus_attention,Focus & Attention Regulation,45,teacher,emotional,my student seems scattered and unable to concentrate in class,true,true,true,false,5,5,3,5,4.5
focus_attention,Focus & Attention Regulation,45,counselor,emotional,my client feels scattered and unable to concentrate,true,true,true,false,5,5,3,5,4.5
focus_attention,Focus & Attention Regulation,45,professional,emotional,at work I feel scattered and unable to concentrate,true,true,true,false,5,5,3,5,4.5
focus_attention,Focus & Attention Regulation,45,student,help_seeking,how do I focus without getting distracted?,true,true,true,false,5,5,4,5,4.75
focus_attention,Focus & Attention Regulation,45,parent,help_seeking,how to help my child focus without getting distracted,true,true,true,false,5,5,4,5,4.75
focus_attention,Focus & Attention Regulation,45,teacher,help_seeking,helping a student focus without getting distracted,true,true,true,false,5,5,4,5,4.75
focus_attention,Focus & Attention Regulation,45,counselor,help_seeking,ways to help a client focus without getting distracted,true,true,true,false,5,5,4,5,4.75
focus_attention,Focus & Attention Regulation,45,professional,help_seeking,how do I focus without getting distracted at work?,true,true,true,false,5,5,4,5,4.75
focus_attention,Focus & Attention Regulation,45,student,future_planning,how to build lasting focus and attention going forward,true,true,true,true,5,5,4,5,4.75
focus_attention,Focus & Attention Regulation,45,parent,future_planning,preparing my child to build lasting focus and attention,true,true,true,false,5,5,4,5,4.75
focus_attention,Focus & Attention Regulation,45,teacher,future_planning,setting a student up to build lasting focus and attention,true,true,true,false,5,5,4,5,4.75
focus_attention,Focus & Attention Regulation,45,counselor,future_planning,guiding a client to build lasting focus and attention,true,true,true,false,5,5,4,5,4.75
focus_attention,Focus & Attention Regulation,45,professional,future_planning,how to build lasting focus and attention as my career grows,true,true,true,true,5,5,4,5,4.75
identity_self_awareness,Identity & Self-Awareness,49,student,informational,what is feeling lost about identity?,true,true,true,false,5,5,3,5,4.5
identity_self_awareness,Identity & Self-Awareness,49,parent,informational,what causes feeling lost about identity in children?,true,true,true,false,5,5,3,5,4.5
identity_self_awareness,Identity & Self-Awareness,49,teacher,informational,signs of feeling lost about identity in students,true,true,true,false,5,5,3,5,4.5
identity_self_awareness,Identity & Self-Awareness,49,counselor,informational,what does feeling lost about identity look like?,true,true,true,false,5,5,3,5,4.5
identity_self_awareness,Identity & Self-Awareness,49,professional,informational,what is feeling lost about identity at work?,true,true,true,false,5,5,3,5,4.5
identity_self_awareness,Identity & Self-Awareness,49,student,diagnostic,why do I feel lost about who I am?,true,true,true,false,5,5,4,4,4.5
identity_self_awareness,Identity & Self-Awareness,49,parent,diagnostic,why does my child seem lost about who they are?,true,true,true,false,5,5,3,5,4.5
identity_self_awareness,Identity & Self-Awareness,49,teacher,diagnostic,why does a student seem lost about who they are?,true,true,true,false,5,5,3,5,4.5
identity_self_awareness,Identity & Self-Awareness,49,counselor,diagnostic,why does a client seem lost about who they are?,true,true,true,false,5,5,3,5,4.5
identity_self_awareness,Identity & Self-Awareness,49,professional,diagnostic,why do I feel lost about who I am at work?,true,true,true,false,5,5,4,4,4.5
identity_self_awareness,Identity & Self-Awareness,49,student,emotional,I feel lost about identity and purpose,true,true,true,false,5,5,4,5,4.75
identity_self_awareness,Identity & Self-Awareness,49,parent,emotional,I am worried my child is lost about identity and purpose,true,true,true,false,5,5,4,5,4.75
identity_self_awareness,Identity & Self-Awareness,49,teacher,emotional,my student seems lost about identity and purpose in class,true,true,true,false,5,5,4,5,4.75
identity_self_awareness,Identity & Self-Awareness,49,counselor,emotional,my client feels lost about identity and purpose,true,true,true,false,5,5,4,5,4.75
identity_self_awareness,Identity & Self-Awareness,49,professional,emotional,at work I feel lost about identity and purpose,true,true,true,false,5,5,4,5,4.75
identity_self_awareness,Identity & Self-Awareness,49,student,help_seeking,how do I build a clear sense of self and purpose?,true,true,true,false,5,5,3,5,4.5
identity_self_awareness,Identity & Self-Awareness,49,parent,help_seeking,how to help my child build a clear sense of self and purpose,true,true,true,false,4,5,3,5,4.25
identity_self_awareness,Identity & Self-Awareness,49,teacher,help_seeking,helping a student build a clear sense of self and purpose,true,true,true,false,5,5,3,5,4.5
identity_self_awareness,Identity & Self-Awareness,49,counselor,help_seeking,ways to help a client build a clear sense of self and purpose,true,true,true,false,4,5,3,5,4.25
identity_self_awareness,Identity & Self-Awareness,49,professional,help_seeking,how do I build a clear sense of self and purpose at work?,true,true,true,false,4,5,3,5,4.25
identity_self_awareness,Identity & Self-Awareness,49,student,future_planning,how to build self-awareness and purpose going forward,true,true,true,false,5,5,3,5,4.5
identity_self_awareness,Identity & Self-Awareness,49,parent,future_planning,preparing my child to build self-awareness and purpose,true,true,true,false,5,5,3,5,4.5
identity_self_awareness,Identity & Self-Awareness,49,teacher,future_planning,setting a student up to build self-awareness and purpose,true,true,true,false,5,5,3,5,4.5
identity_self_awareness,Identity & Self-Awareness,49,counselor,future_planning,guiding a client to build self-awareness and purpose,true,true,true,false,5,5,3,5,4.5
identity_self_awareness,Identity & Self-Awareness,49,professional,future_planning,how to build self-awareness and purpose as my career grows,true,true,true,false,5,5,3,5,4.5
leadership_influence,Leadership & Influence,56,student,informational,what is trouble leading a team?,true,true,true,true,5,5,4,5,4.75
leadership_influence,Leadership & Influence,56,parent,informational,what causes trouble leading a team in children?,true,true,true,true,5,5,4,5,4.75
leadership_influence,Leadership & Influence,56,teacher,informational,signs of trouble leading a team in students,true,true,true,true,5,5,4,5,4.75
leadership_influence,Leadership & Influence,56,counselor,informational,what does trouble leading a team look like?,true,true,true,true,5,5,4,5,4.75
leadership_influence,Leadership & Influence,53,professional,informational,what is trouble leading a team at work?,true,true,true,true,5,5,4,5,4.75
leadership_influence,Leadership & Influence,56,student,diagnostic,why do I struggle to take charge of a group?,true,true,true,false,5,5,4,5,4.75
leadership_influence,Leadership & Influence,56,parent,diagnostic,why does my child hold back from leading a group?,true,true,true,false,5,5,4,5,4.75
leadership_influence,Leadership & Influence,56,teacher,diagnostic,why does a student hold back from leading a group?,true,true,true,false,5,5,4,5,4.75
leadership_influence,Leadership & Influence,56,counselor,diagnostic,why does a client hold back from leading a group?,true,true,true,false,5,5,4,5,4.75
leadership_influence,Leadership & Influence,53,professional,diagnostic,why do I struggle to take charge of a group at work?,true,true,true,false,5,5,4,5,4.75
leadership_influence,Leadership & Influence,56,student,emotional,I feel unsure about leading others,true,true,true,false,5,5,3,5,4.5
leadership_influence,Leadership & Influence,56,parent,emotional,I am worried my child is unsure about leading others,true,true,true,false,5,5,3,5,4.5
leadership_influence,Leadership & Influence,56,teacher,emotional,my student seems unsure about leading others in class,true,true,true,false,5,5,3,5,4.5
leadership_influence,Leadership & Influence,56,counselor,emotional,my client feels unsure about leading others,true,true,true,false,5,5,3,5,4.5
leadership_influence,Leadership & Influence,53,professional,emotional,at work I feel unsure about leading others,true,true,true,false,5,5,3,5,4.5
leadership_influence,Leadership & Influence,56,student,help_seeking,how do I lead a team with confidence?,true,true,true,false,5,5,4,5,4.75
leadership_influence,Leadership & Influence,56,parent,help_seeking,how to help my child lead a team with confidence,true,true,true,false,5,5,4,5,4.75
leadership_influence,Leadership & Influence,56,teacher,help_seeking,helping a student lead a team with confidence,true,true,true,false,5,5,4,5,4.75
leadership_influence,Leadership & Influence,56,counselor,help_seeking,ways to help a client lead a team with confidence,true,true,true,false,5,5,4,5,4.75
leadership_influence,Leadership & Influence,53,professional,help_seeking,how do I lead a team with confidence at work?,true,true,true,false,5,5,4,5,4.75
leadership_influence,Leadership & Influence,56,student,future_planning,how to lead a team well going forward,true,true,true,false,5,5,4,5,4.75
leadership_influence,Leadership & Influence,56,parent,future_planning,preparing my child to lead a team well,true,true,true,false,5,5,4,5,4.75
leadership_influence,Leadership & Influence,56,teacher,future_planning,setting a student up to lead a team well,true,true,true,false,5,5,4,5,4.75
leadership_influence,Leadership & Influence,56,counselor,future_planning,guiding a client to lead a team well,true,true,true,false,5,5,4,5,4.75
leadership_influence,Leadership & Influence,53,professional,future_planning,how to lead a team well as my career grows,true,true,true,false,5,5,4,5,4.75
learning_comprehension,Learning & Comprehension,57,student,informational,what is trouble understanding study material?,true,true,true,false,5,5,4,5,4.75
learning_comprehension,Learning & Comprehension,59,parent,informational,what causes trouble understanding study material in children?,true,true,true,false,5,5,4,5,4.75
learning_comprehension,Learning & Comprehension,59,teacher,informational,signs of trouble understanding study material in students,true,true,true,false,5,5,4,5,4.75
learning_comprehension,Learning & Comprehension,59,counselor,informational,what does trouble understanding study material look like?,true,true,true,false,5,5,4,5,4.75
learning_comprehension,Learning & Comprehension,59,professional,informational,what is trouble understanding study material at work?,true,true,true,false,5,5,4,5,4.75
learning_comprehension,Learning & Comprehension,57,student,diagnostic,why do I study for hours but forget everything?,true,true,true,false,5,5,4,5,4.75
learning_comprehension,Learning & Comprehension,59,parent,diagnostic,why does my child study hard but forget everything?,true,true,true,false,5,5,4,5,4.75
learning_comprehension,Learning & Comprehension,59,teacher,diagnostic,why does a student study hard but forget everything?,true,true,true,false,5,5,4,5,4.75
learning_comprehension,Learning & Comprehension,59,counselor,diagnostic,why does a client study hard but forget everything?,true,true,true,false,5,5,4,5,4.75
learning_comprehension,Learning & Comprehension,59,professional,diagnostic,why do I study for hours but forget everything at work?,true,true,true,false,5,5,4,5,4.75
learning_comprehension,Learning & Comprehension,57,student,emotional,I feel frustrated that studying never sticks,true,true,true,false,5,5,3,5,4.5
learning_comprehension,Learning & Comprehension,59,parent,emotional,I am worried my child is frustrated that studying never sticks,true,true,true,false,5,5,3,5,4.5
learning_comprehension,Learning & Comprehension,59,teacher,emotional,my student seems frustrated that studying never sticks in class,true,true,true,false,5,5,4,5,4.75
learning_comprehension,Learning & Comprehension,59,counselor,emotional,my client feels frustrated that studying never sticks,true,true,true,false,5,5,3,5,4.5
learning_comprehension,Learning & Comprehension,59,professional,emotional,at work I feel frustrated that studying never sticks,true,true,true,false,5,5,3,5,4.5
learning_comprehension,Learning & Comprehension,57,student,help_seeking,how do I understand and remember study material?,true,true,true,false,5,5,5,5,5
learning_comprehension,Learning & Comprehension,59,parent,help_seeking,how to help my child understand and remember study material,true,true,true,false,5,5,5,5,5
learning_comprehension,Learning & Comprehension,59,teacher,help_seeking,helping a student understand and remember study material,true,true,true,false,5,5,5,5,5
learning_comprehension,Learning & Comprehension,59,counselor,help_seeking,ways to help a client understand and remember study material,true,true,true,false,5,5,5,5,5
learning_comprehension,Learning & Comprehension,59,professional,help_seeking,how do I understand and remember study material at work?,true,true,true,false,5,5,5,5,5
learning_comprehension,Learning & Comprehension,57,student,future_planning,how to learn in a way that sticks going forward,true,true,true,false,5,5,3,5,4.5
learning_comprehension,Learning & Comprehension,59,parent,future_planning,preparing my child to learn in a way that sticks,true,true,true,false,5,5,3,5,4.5
learning_comprehension,Learning & Comprehension,59,teacher,future_planning,setting a student up to learn in a way that sticks,true,true,true,false,5,5,3,5,4.5
learning_comprehension,Learning & Comprehension,59,counselor,future_planning,guiding a client to learn in a way that sticks,true,true,true,false,5,5,3,5,4.5
learning_comprehension,Learning & Comprehension,59,professional,future_planning,how to learn in a way that sticks as my career grows,true,true,true,false,5,5,3,5,4.5
motivation_drive,Motivation & Drive,61,student,informational,what is low motivation and drive?,true,true,true,false,5,5,4,5,4.75
motivation_drive,Motivation & Drive,61,parent,informational,what causes low motivation and drive in children?,true,true,true,false,5,5,4,5,4.75
motivation_drive,Motivation & Drive,61,teacher,informational,signs of low motivation and drive in students,true,true,true,false,5,5,4,5,4.75
motivation_drive,Motivation & Drive,61,counselor,informational,what does low motivation and drive look like?,true,true,true,false,5,5,4,5,4.75
motivation_drive,Motivation & Drive,61,professional,informational,what is low motivation and drive at work?,true,true,true,false,5,5,4,5,4.75
motivation_drive,Motivation & Drive,61,student,diagnostic,why do I have no motivation to get started?,true,true,true,false,5,5,4,5,4.75
motivation_drive,Motivation & Drive,61,parent,diagnostic,why does my child have no motivation or drive?,true,true,true,false,5,5,4,5,4.75
motivation_drive,Motivation & Drive,61,teacher,diagnostic,why does a student have no motivation or drive?,true,true,true,false,5,5,4,5,4.75
motivation_drive,Motivation & Drive,61,counselor,diagnostic,why does a client have no motivation or drive?,true,true,true,false,5,5,4,5,4.75
motivation_drive,Motivation & Drive,61,professional,diagnostic,why do I have no motivation to get started at work?,true,true,true,false,5,5,4,5,4.75
motivation_drive,Motivation & Drive,61,student,emotional,I feel drained of motivation and drive,true,true,true,false,5,5,4,5,4.75
motivation_drive,Motivation & Drive,61,parent,emotional,I am worried my child is drained of motivation and drive,true,true,true,false,5,5,4,5,4.75
motivation_drive,Motivation & Drive,61,teacher,emotional,my student seems drained of motivation and drive in class,true,true,true,false,5,5,4,5,4.75
motivation_drive,Motivation & Drive,61,counselor,emotional,my client feels drained of motivation and drive,true,true,true,false,5,5,4,5,4.75
motivation_drive,Motivation & Drive,61,professional,emotional,at work I feel drained of motivation and drive,true,true,true,false,5,5,4,5,4.75
motivation_drive,Motivation & Drive,61,student,help_seeking,how do I find the motivation to follow through?,true,true,true,false,5,5,3,5,4.5
motivation_drive,Motivation & Drive,61,parent,help_seeking,how to help my child find the motivation to follow through,true,true,true,false,5,5,3,5,4.5
motivation_drive,Motivation & Drive,61,teacher,help_seeking,helping a student find the motivation to follow through,true,true,true,false,5,5,3,5,4.5
motivation_drive,Motivation & Drive,61,counselor,help_seeking,ways to help a client find the motivation to follow through,true,true,true,false,5,5,3,5,4.5
motivation_drive,Motivation & Drive,61,professional,help_seeking,how do I find the motivation to follow through at work?,true,true,true,false,5,5,3,5,4.5
motivation_drive,Motivation & Drive,61,student,future_planning,how to stay motivated toward my goals going forward,true,true,true,false,5,5,4,5,4.75
motivation_drive,Motivation & Drive,61,parent,future_planning,preparing my child to stay motivated toward my goals,true,true,true,false,5,5,4,5,4.75
motivation_drive,Motivation & Drive,61,teacher,future_planning,setting a student up to stay motivated toward my goals,true,true,true,false,5,5,4,5,4.75
motivation_drive,Motivation & Drive,61,counselor,future_planning,guiding a client to stay motivated toward my goals,true,true,true,false,5,5,4,5,4.75
motivation_drive,Motivation & Drive,61,professional,future_planning,how to stay motivated toward my goals as my career grows,true,true,true,false,5,5,4,5,4.75
negotiation_advocacy,Negotiation & Advocacy,65,student,informational,what is trouble standing up for yourself?,true,true,true,false,5,5,3,5,4.5
negotiation_advocacy,Negotiation & Advocacy,65,parent,informational,what causes trouble standing up for yourself in children?,true,true,true,false,5,5,3,5,4.5
negotiation_advocacy,Negotiation & Advocacy,65,teacher,informational,signs of trouble standing up for yourself in students,true,true,true,false,5,5,3,5,4.5
negotiation_advocacy,Negotiation & Advocacy,65,counselor,informational,what does trouble standing up for yourself look like?,true,true,true,false,5,5,3,5,4.5
negotiation_advocacy,Negotiation & Advocacy,66,professional,informational,what is trouble standing up for yourself at work?,true,true,true,false,5,5,3,5,4.5
negotiation_advocacy,Negotiation & Advocacy,65,student,diagnostic,why do I struggle to ask for what I deserve?,true,true,true,false,5,5,3,5,4.5
negotiation_advocacy,Negotiation & Advocacy,65,parent,diagnostic,why does my child struggle to stand up for themselves?,true,true,true,false,5,5,3,5,4.5
negotiation_advocacy,Negotiation & Advocacy,65,teacher,diagnostic,why does a student struggle to stand up for themselves?,true,true,true,false,5,5,3,5,4.5
negotiation_advocacy,Negotiation & Advocacy,65,counselor,diagnostic,why does a client struggle to stand up for themselves?,true,true,true,false,5,5,3,5,4.5
negotiation_advocacy,Negotiation & Advocacy,66,professional,diagnostic,why do I struggle to ask for what I deserve at work?,true,true,true,false,5,5,3,5,4.5
negotiation_advocacy,Negotiation & Advocacy,65,student,emotional,I feel walked over and unable to push back,true,true,true,false,5,5,3,5,4.5
negotiation_advocacy,Negotiation & Advocacy,65,parent,emotional,I am worried my child is walked over and unable to push back,true,true,true,false,4,5,3,5,4.25
negotiation_advocacy,Negotiation & Advocacy,65,teacher,emotional,my student seems walked over and unable to push back in class,true,true,true,false,5,5,3,5,4.5
negotiation_advocacy,Negotiation & Advocacy,65,counselor,emotional,my client feels walked over and unable to push back,true,true,true,false,5,5,3,5,4.5
negotiation_advocacy,Negotiation & Advocacy,66,professional,emotional,at work I feel walked over and unable to push back,true,true,true,false,5,5,3,5,4.5
negotiation_advocacy,Negotiation & Advocacy,65,student,help_seeking,how do I stand up and negotiate confidently?,true,true,true,false,5,5,4,5,4.75
negotiation_advocacy,Negotiation & Advocacy,65,parent,help_seeking,how to help my child stand up and negotiate confidently,true,true,true,false,5,5,4,5,4.75
negotiation_advocacy,Negotiation & Advocacy,65,teacher,help_seeking,helping a student stand up and negotiate confidently,true,true,true,false,5,5,4,5,4.75
negotiation_advocacy,Negotiation & Advocacy,65,counselor,help_seeking,ways to help a client stand up and negotiate confidently,true,true,true,false,5,5,4,5,4.75
negotiation_advocacy,Negotiation & Advocacy,66,professional,help_seeking,how do I stand up and negotiate confidently at work?,true,true,true,false,5,5,4,5,4.75
negotiation_advocacy,Negotiation & Advocacy,65,student,future_planning,how to negotiate and self-advocate going forward,true,true,true,false,5,5,3,5,4.5
negotiation_advocacy,Negotiation & Advocacy,65,parent,future_planning,preparing my child to negotiate and self-advocate,true,true,true,false,5,5,3,5,4.5
negotiation_advocacy,Negotiation & Advocacy,65,teacher,future_planning,setting a student up to negotiate and self-advocate,true,true,true,false,5,5,3,5,4.5
negotiation_advocacy,Negotiation & Advocacy,65,counselor,future_planning,guiding a client to negotiate and self-advocate,true,true,true,false,5,5,3,5,4.5
