id,atomic_signal_id,family,old_tag,new_tag
2826,MOT_REW_022,reward_dependency_signals,GENERAL_CONCERN,MOTIVATION_VALUES
2827,MOT_REW_023,reward_dependency_signals,GENERAL_CONCERN,MOTIVATION_VALUES
2828,MOT_REW_024,reward_dependency_signals,GENERAL_CONCERN,MOTIVATION_VALUES
2829,MOT_REW_025,reward_dependency_signals,GENERAL_CONCERN,MOTIVATION_VALUES
2830,MOT_REW_026,reward_dependency_signals,GENERAL_CONCERN,MOTIVATION_VALUES
2831,MOT_REW_027,reward_dependency_signals,GENERAL_CONCERN,MOTIVATION_VALUES
2833,MOT_REW_029,reward_dependency_signals,GENERAL_CONCERN,MOTIVATION_VALUES
2834,MOT_REW_030,reward_dependency_signals,GENERAL_CONCERN,MOTIVATION_VALUES
2835,MOT_REW_031,reward_dependency_signals,GENERAL_CONCERN,MOTIVATION_VALUES
2836,MOT_REW_032,reward_dependency_signals,GENERAL_CONCERN,MOTIVATION_VALUES
2838,MOT_REW_034,reward_dependency_signals,GENERAL_CONCERN,MOTIVATION_VALUES
2839,MOT_REW_035,reward_dependency_signals,GENERAL_CONCERN,MOTIVATION_VALUES
2840,MOT_REW_036,reward_dependency_signals,GENERAL_CONCERN,MOTIVATION_VALUES
2841,MOT_REW_037,reward_dependency_signals,GENERAL_CONCERN,MOTIVATION_VALUES
2843,MOT_REW_039,reward_dependency_signals,GENERAL_CONCERN,MOTIVATION_VALUES
2844,MOT_REW_040,reward_dependency_signals,GENERAL_CONCERN,MOTIVATION_VALUES
3125,MOT_VOL_001,motivational_volatility_signals,GENERAL_CONCERN,MOTIVATION_VALUES
3126,MOT_VOL_002,motivational_volatility_signals,GENERAL_CONCERN,MOTIVATION_VALUES
3127,MOT_VOL_003,motivational_volatility_signals,GENERAL_CONCERN,MOTIVATION_VALUES
3129,MOT_VOL_005,motivational_volatility_signals,GENERAL_CONCERN,MOTIVATION_VALUES
3130,MOT_VOL_006,motivational_volatility_signals,GENERAL_CONCERN,MOTIVATION_VALUES
3131,MOT_VOL_007,motivational_volatility_signals,GENERAL_CONCERN,MOTIVATION_VALUES
3132,MOT_VOL_008,motivational_volatility_signals,GENERAL_CONCERN,MOTIVATION_VALUES
3133,MOT_VOL_009,motivational_volatility_signals,GENERAL_CONCERN,MOTIVATION_VALUES
3135,MOT_VOL_011,motivational_volatility_signals,GENERAL_CONCERN,MOTIVATION_VALUES
3136,MOT_VOL_012,motivational_volatility_signals,GENERAL_CONCERN,MOTIVATION_VALUES
3137,MOT_VOL_013,motivational_volatility_signals,GENERAL_CONCERN,MOTIVATION_VALUES
3138,MOT_VOL_014,motivational_volatility_signals,GENERAL_CONCERN,MOTIVATION_VALUES
3139,MOT_VOL_015,motivational_volatility_signals,GENERAL_CONCERN,MOTIVATION_VALUES
3140,MOT_VOL_016,motivational_volatility_signals,GENERAL_CONCERN,MOTIVATION_VALUES
3141,MOT_VOL_017,motivational_volatility_signals,GENERAL_CONCERN,MOTIVATION_VALUES
3142,MOT_VOL_018,motivational_volatility_signals,GENERAL_CONCERN,MOTIVATION_VALUES
3144,MOT_VOL_020,motivational_volatility_signals,GENERAL_CONCERN,MOTIVATION_VALUES
3148,MOT_VOL_024,motivational_volatility_signals,GENERAL_CONCERN,MOTIVATION_VALUES
3149,MOT_VOL_025,motivational_volatility_signals,GENERAL_CONCERN,MOTIVATION_VALUES
3150,MOT_VOL_026,motivational_volatility_signals,GENERAL_CONCERN,MOTIVATION_VALUES
3151,MOT_VOL_027,motivational_volatility_signals,GENERAL_CONCERN,MOTIVATION_VALUES
3152,MOT_VOL_028,motivational_volatility_signals,GENERAL_CONCERN,MOTIVATION_VALUES
3154,MOT_VOL_030,motivational_volatility_signals,GENERAL_CONCERN,MOTIVATION_VALUES
3155,MOT_VOL_031,motivational_volatility_signals,GENERAL_CONCERN,MOTIVATION_VALUES
3158,MOT_VOL_034,motivational_volatility_signals,GENERAL_CONCERN,MOTIVATION_VALUES
3159,MOT_VOL_035,motivational_volatility_signals,GENERAL_CONCERN,MOTIVATION_VALUES
3160,MOT_VOL_036,motivational_volatility_signals,GENERAL_CONCERN,MOTIVATION_VALUES
3161,MOT_VOL_037,motivational_volatility_signals,GENERAL_CONCERN,MOTIVATION_VALUES
3163,MOT_VOL_039,motivational_volatility_signals,GENERAL_CONCERN,MOTIVATION_VALUES
3164,MOT_VOL_040,motivational_volatility_signals,GENERAL_CONCERN,MOTIVATION_VALUES
3207,SOC_PEER_003,peer_comparison_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3208,SOC_PEER_004,peer_comparison_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3209,SOC_PEER_005,peer_comparison_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3211,SOC_PEER_007,peer_comparison_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3213,SOC_PEER_009,peer_comparison_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3215,SOC_PEER_011,peer_comparison_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3216,SOC_PEER_012,peer_comparison_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3217,SOC_PEER_013,peer_comparison_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3218,SOC_PEER_014,peer_comparison_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3220,SOC_PEER_016,peer_comparison_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3222,SOC_PEER_018,peer_comparison_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3223,SOC_PEER_019,peer_comparison_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3224,SOC_PEER_020,peer_comparison_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3225,SOC_PEER_021,peer_comparison_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3227,SOC_PEER_023,peer_comparison_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3228,SOC_PEER_024,peer_comparison_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3230,SOC_PEER_026,peer_comparison_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3231,SOC_PEER_027,peer_comparison_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3235,SOC_PEER_031,peer_comparison_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3236,SOC_PEER_032,peer_comparison_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3238,SOC_PEER_034,peer_comparison_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3239,SOC_PEER_035,peer_comparison_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3240,SOC_PEER_036,peer_comparison_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3241,SOC_PEER_037,peer_comparison_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3242,SOC_PEER_038,peer_comparison_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3245,SOC_APP_001,approval_seeking_signals,GENERAL_CONCERN,CONFIDENCE_SELF
3247,SOC_APP_003,approval_seeking_signals,GENERAL_CONCERN,CONFIDENCE_SELF
3248,SOC_APP_004,approval_seeking_signals,GENERAL_CONCERN,CONFIDENCE_SELF
3250,SOC_APP_006,approval_seeking_signals,GENERAL_CONCERN,CONFIDENCE_SELF
3251,SOC_APP_007,approval_seeking_signals,GENERAL_CONCERN,CONFIDENCE_SELF
3253,SOC_APP_009,approval_seeking_signals,GENERAL_CONCERN,CONFIDENCE_SELF
3255,SOC_APP_011,approval_seeking_signals,GENERAL_CONCERN,CONFIDENCE_SELF
3256,SOC_APP_012,approval_seeking_signals,GENERAL_CONCERN,CONFIDENCE_SELF
3259,SOC_APP_015,approval_seeking_signals,GENERAL_CONCERN,CONFIDENCE_SELF
3260,SOC_APP_016,approval_seeking_signals,GENERAL_CONCERN,CONFIDENCE_SELF
3261,SOC_APP_017,approval_seeking_signals,GENERAL_CONCERN,CONFIDENCE_SELF
3262,SOC_APP_018,approval_seeking_signals,GENERAL_CONCERN,CONFIDENCE_SELF
3265,SOC_APP_021,approval_seeking_signals,GENERAL_CONCERN,CONFIDENCE_SELF
3266,SOC_APP_022,approval_seeking_signals,GENERAL_CONCERN,CONFIDENCE_SELF
3267,SOC_APP_023,approval_seeking_signals,GENERAL_CONCERN,CONFIDENCE_SELF
3268,SOC_APP_024,approval_seeking_signals,GENERAL_CONCERN,CONFIDENCE_SELF
3269,SOC_APP_025,approval_seeking_signals,GENERAL_CONCERN,CONFIDENCE_SELF
3272,SOC_APP_028,approval_seeking_signals,GENERAL_CONCERN,CONFIDENCE_SELF
3274,SOC_APP_030,approval_seeking_signals,GENERAL_CONCERN,CONFIDENCE_SELF
3277,SOC_APP_033,approval_seeking_signals,GENERAL_CONCERN,CONFIDENCE_SELF
3279,SOC_APP_035,approval_seeking_signals,GENERAL_CONCERN,CONFIDENCE_SELF
3280,SOC_APP_036,approval_seeking_signals,GENERAL_CONCERN,CONFIDENCE_SELF
3281,SOC_APP_037,approval_seeking_signals,GENERAL_CONCERN,CONFIDENCE_SELF
3284,SOC_APP_040,approval_seeking_signals,GENERAL_CONCERN,CONFIDENCE_SELF
3285,SOC_BEL_001,belonging_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3288,SOC_BEL_004,belonging_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3290,SOC_BEL_006,belonging_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3292,SOC_BEL_008,belonging_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3294,SOC_BEL_010,belonging_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3295,SOC_BEL_011,belonging_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3296,SOC_BEL_012,belonging_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3297,SOC_BEL_013,belonging_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3298,SOC_BEL_014,belonging_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3299,SOC_BEL_015,belonging_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3301,SOC_BEL_017,belonging_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3302,SOC_BEL_018,belonging_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3304,SOC_BEL_020,belonging_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3305,SOC_BEL_021,belonging_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3309,SOC_BEL_025,belonging_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3310,SOC_BEL_026,belonging_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3313,SOC_BEL_029,belonging_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3316,SOC_BEL_032,belonging_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3317,SOC_BEL_033,belonging_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3318,SOC_BEL_034,belonging_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3321,SOC_BEL_037,belonging_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3322,SOC_BEL_038,belonging_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3324,SOC_BEL_040,belonging_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3447,SOC_JDG_003,judgment_fear_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3448,SOC_JDG_004,judgment_fear_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3450,SOC_JDG_006,judgment_fear_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3451,SOC_JDG_007,judgment_fear_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3455,SOC_JDG_011,judgment_fear_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3460,SOC_JDG_016,judgment_fear_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3462,SOC_JDG_018,judgment_fear_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3463,SOC_JDG_019,judgment_fear_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3464,SOC_JDG_020,judgment_fear_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3468,SOC_JDG_024,judgment_fear_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3469,SOC_JDG_025,judgment_fear_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3472,SOC_JDG_028,judgment_fear_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3475,SOC_JDG_031,judgment_fear_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3477,SOC_JDG_033,judgment_fear_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3478,SOC_JDG_034,judgment_fear_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3479,SOC_JDG_035,judgment_fear_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3481,SOC_JDG_037,judgment_fear_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3483,SOC_JDG_039,judgment_fear_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3485,SOC_WD_001,social_withdrawal_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3487,SOC_WD_003,social_withdrawal_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3488,SOC_WD_004,social_withdrawal_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3490,SOC_WD_006,social_withdrawal_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3491,SOC_WD_007,social_withdrawal_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3493,SOC_WD_009,social_withdrawal_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3494,SOC_WD_010,social_withdrawal_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3495,SOC_WD_011,social_withdrawal_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3496,SOC_WD_012,social_withdrawal_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3499,SOC_WD_015,social_withdrawal_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3500,SOC_WD_016,social_withdrawal_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3501,SOC_WD_017,social_withdrawal_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3502,SOC_WD_018,social_withdrawal_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3503,SOC_WD_019,social_withdrawal_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3504,SOC_WD_020,social_withdrawal_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3506,SOC_WD_022,social_withdrawal_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3508,SOC_WD_024,social_withdrawal_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3511,SOC_WD_027,social_withdrawal_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3513,SOC_WD_029,social_withdrawal_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3514,SOC_WD_030,social_withdrawal_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3515,SOC_WD_031,social_withdrawal_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3517,SOC_WD_033,social_withdrawal_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3519,SOC_WD_035,social_withdrawal_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3520,SOC_WD_036,social_withdrawal_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3521,SOC_WD_037,social_withdrawal_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3522,SOC_WD_038,social_withdrawal_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3524,SOC_WD_040,social_withdrawal_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3525,SOC_VIS_001,visibility_anxiety_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3527,SOC_VIS_003,visibility_anxiety_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3529,SOC_VIS_005,visibility_anxiety_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3531,SOC_VIS_007,visibility_anxiety_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3534,SOC_VIS_010,visibility_anxiety_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3535,SOC_VIS_011,visibility_anxiety_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3536,SOC_VIS_012,visibility_anxiety_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3537,SOC_VIS_013,visibility_anxiety_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3538,SOC_VIS_014,visibility_anxiety_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3541,SOC_VIS_017,visibility_anxiety_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3544,SOC_VIS_020,visibility_anxiety_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3547,SOC_VIS_023,visibility_anxiety_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3548,SOC_VIS_024,visibility_anxiety_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3549,SOC_VIS_025,visibility_anxiety_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3550,SOC_VIS_026,visibility_anxiety_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3554,SOC_VIS_030,visibility_anxiety_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3555,SOC_VIS_031,visibility_anxiety_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3556,SOC_VIS_032,visibility_anxiety_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3557,SOC_VIS_033,visibility_anxiety_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3558,SOC_VIS_034,visibility_anxiety_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3559,SOC_VIS_035,visibility_anxiety_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3561,SOC_VIS_037,visibility_anxiety_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3562,SOC_VIS_038,visibility_anxiety_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3564,SOC_VIS_040,visibility_anxiety_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3765,SOC_INF_001,influence_sensitivity_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3766,SOC_INF_002,influence_sensitivity_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3767,SOC_INF_003,influence_sensitivity_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3772,SOC_INF_008,influence_sensitivity_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3774,SOC_INF_010,influence_sensitivity_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3775,SOC_INF_011,influence_sensitivity_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3776,SOC_INF_012,influence_sensitivity_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3777,SOC_INF_013,influence_sensitivity_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3778,SOC_INF_014,influence_sensitivity_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3779,SOC_INF_015,influence_sensitivity_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3781,SOC_INF_017,influence_sensitivity_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3783,SOC_INF_019,influence_sensitivity_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3784,SOC_INF_020,influence_sensitivity_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3785,SOC_INF_021,influence_sensitivity_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3786,SOC_INF_022,influence_sensitivity_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3788,SOC_INF_024,influence_sensitivity_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3790,SOC_INF_026,influence_sensitivity_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3792,SOC_INF_028,influence_sensitivity_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3793,SOC_INF_029,influence_sensitivity_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3796,SOC_INF_032,influence_sensitivity_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3797,SOC_INF_033,influence_sensitivity_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3798,SOC_INF_034,influence_sensitivity_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3800,SOC_INF_036,influence_sensitivity_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3801,SOC_INF_037,influence_sensitivity_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3802,SOC_INF_038,influence_sensitivity_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3803,SOC_INF_039,influence_sensitivity_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
3804,SOC_INF_040,influence_sensitivity_signals,GENERAL_CONCERN,SOCIAL_EMOTIONAL
4086,EXEC_TASK_002,task_completion_signals,GENERAL_CONCERN,DISCIPLINE_HABITS
4088,EXEC_TASK_004,task_completion_signals,GENERAL_CONCERN,DISCIPLINE_HABITS
4090,EXEC_TASK_006,task_completion_signals,GENERAL_CONCERN,DISCIPLINE_HABITS
4092,EXEC_TASK_008,task_completion_signals,GENERAL_CONCERN,DISCIPLINE_HABITS
4094,EXEC_TASK_010,task_completion_signals,GENERAL_CONCERN,DISCIPLINE_HABITS
4100,EXEC_TASK_016,task_completion_signals,GENERAL_CONCERN,DISCIPLINE_HABITS
4102,EXEC_TASK_018,task_completion_signals,GENERAL_CONCERN,DISCIPLINE_HABITS
4105,EXEC_TASK_021,task_completion_signals,GENERAL_CONCERN,DISCIPLINE_HABITS
4107,EXEC_TASK_023,task_completion_signals,GENERAL_CONCERN,DISCIPLINE_HABITS
4109,EXEC_TASK_025,task_completion_signals,GENERAL_CONCERN,DISCIPLINE_HABITS
4112,EXEC_TASK_028,task_completion_signals,GENERAL_CONCERN,DISCIPLINE_HABITS
4117,EXEC_TASK_033,task_completion_signals,GENERAL_CONCERN,DISCIPLINE_HABITS
4119,EXEC_TASK_035,task_completion_signals,GENERAL_CONCERN,DISCIPLINE_HABITS
4121,EXEC_TASK_037,task_completion_signals,GENERAL_CONCERN,DISCIPLINE_HABITS
4123,EXEC_TASK_039,task_completion_signals,GENERAL_CONCERN,DISCIPLINE_HABITS
4573,EXEC_DLM_009,deadline_management_signals,GENERAL_CONCERN,DISCIPLINE_HABITS
4581,EXEC_DLM_017,deadline_management_signals,GENERAL_CONCERN,DISCIPLINE_HABITS
4583,EXEC_DLM_019,deadline_management_signals,GENERAL_CONCERN,DISCIPLINE_HABITS
4592,EXEC_DLM_028,deadline_management_signals,GENERAL_CONCERN,DISCIPLINE_HABITS
4593,EXEC_DLM_029,deadline_management_signals,GENERAL_CONCERN,DISCIPLINE_HABITS
4596,EXEC_DLM_032,deadline_management_signals,GENERAL_CONCERN,DISCIPLINE_HABITS
4601,EXEC_DLM_037,deadline_management_signals,GENERAL_CONCERN,DISCIPLINE_HABITS
4645,EXEC_BRK_001,execution_breakdown_signals,GENERAL_CONCERN,DISCIPLINE_HABITS
4646,EXEC_BRK_002,execution_breakdown_signals,GENERAL_CONCERN,DISCIPLINE_HABITS
4647,EXEC_BRK_003,execution_breakdown_signals,GENERAL_CONCERN,DISCIPLINE_HABITS
4648,EXEC_BRK_004,execution_breakdown_signals,GENERAL_CONCERN,DISCIPLINE_HABITS
4649,EXEC_BRK_005,execution_breakdown_signals,GENERAL_CONCERN,DISCIPLINE_HABITS
4650,EXEC_BRK_006,execution_breakdown_signals,GENERAL_CONCERN,DISCIPLINE_HABITS
4651,EXEC_BRK_007,execution_breakdown_signals,GENERAL_CONCERN,DISCIPLINE_HABITS
4652,EXEC_BRK_008,execution_breakdown_signals,GENERAL_CONCERN,DISCIPLINE_HABITS
4653,EXEC_BRK_009,execution_breakdown_signals,GENERAL_CONCERN,DISCIPLINE_HABITS
4654,EXEC_BRK_010,execution_breakdown_signals,GENERAL_CONCERN,DISCIPLINE_HABITS
4656,EXEC_BRK_012,execution_breakdown_signals,GENERAL_CONCERN,DISCIPLINE_HABITS
4657,EXEC_BRK_013,execution_breakdown_signals,GENERAL_CONCERN,DISCIPLINE_HABITS
4658,EXEC_BRK_014,execution_breakdown_signals,GENERAL_CONCERN,DISCIPLINE_HABITS
4659,EXEC_BRK_015,execution_breakdown_signals,GENERAL_CONCERN,DISCIPLINE_HABITS
4660,EXEC_BRK_016,execution_breakdown_signals,GENERAL_CONCERN,DISCIPLINE_HABITS
4661,EXEC_BRK_017,execution_breakdown_signals,GENERAL_CONCERN,DISCIPLINE_HABITS
4662,EXEC_BRK_018,execution_breakdown_signals,GENERAL_CONCERN,DISCIPLINE_HABITS
4663,EXEC_BRK_019,execution_breakdown_signals,GENERAL_CONCERN,DISCIPLINE_HABITS
4666,EXEC_BRK_022,execution_breakdown_signals,GENERAL_CONCERN,DISCIPLINE_HABITS
4667,EXEC_BRK_023,execution_breakdown_signals,GENERAL_CONCERN,DISCIPLINE_HABITS
4669,EXEC_BRK_025,execution_breakdown_signals,GENERAL_CONCERN,DISCIPLINE_HABITS
4670,EXEC_BRK_026,execution_breakdown_signals,GENERAL_CONCERN,DISCIPLINE_HABITS
4671,EXEC_BRK_027,execution_breakdown_signals,GENERAL_CONCERN,DISCIPLINE_HABITS
4672,EXEC_BRK_028,execution_breakdown_signals,GENERAL_CONCERN,DISCIPLINE_HABITS
4673,EXEC_BRK_029,execution_breakdown_signals,GENERAL_CONCERN,DISCIPLINE_HABITS
4675,EXEC_BRK_031,execution_breakdown_signals,GENERAL_CONCERN,DISCIPLINE_HABITS
4676,EXEC_BRK_032,execution_breakdown_signals,GENERAL_CONCERN,DISCIPLINE_HABITS
4677,EXEC_BRK_033,execution_breakdown_signals,GENERAL_CONCERN,DISCIPLINE_HABITS
4678,EXEC_BRK_034,execution_breakdown_signals,GENERAL_CONCERN,DISCIPLINE_HABITS
4679,EXEC_BRK_035,execution_breakdown_signals,GENERAL_CONCERN,DISCIPLINE_HABITS
4680,EXEC_BRK_036,execution_breakdown_signals,GENERAL_CONCERN,DISCIPLINE_HABITS
4681,EXEC_BRK_037,execution_breakdown_signals,GENERAL_CONCERN,DISCIPLINE_HABITS
4683,EXEC_BRK_039,execution_breakdown_signals,GENERAL_CONCERN,DISCIPLINE_HABITS
4753,EXEC_SELF_029_v2,self_regulation_signals,GENERAL_CONCERN,SELF_REGULATION
4756,EXEC_SELF_032_v2,self_regulation_signals,GENERAL_CONCERN,SELF_REGULATION
4845,IDEN_SW_001,self_worth_signals,GENERAL_CONCERN,SELF_WORTH
4846,IDEN_SW_002,self_worth_signals,GENERAL_CONCERN,SELF_WORTH
4847,IDEN_SW_003,self_worth_signals,GENERAL_CONCERN,SELF_WORTH
4849,IDEN_SW_005,self_worth_signals,GENERAL_CONCERN,SELF_WORTH
4850,IDEN_SW_006,self_worth_signals,GENERAL_CONCERN,SELF_WORTH
4851,IDEN_SW_007,self_worth_signals,GENERAL_CONCERN,SELF_WORTH
4852,IDEN_SW_008,self_worth_signals,GENERAL_CONCERN,SELF_WORTH
4855,IDEN_SW_011,self_worth_signals,GENERAL_CONCERN,SELF_WORTH
4858,IDEN_SW_014,self_worth_signals,GENERAL_CONCERN,SELF_WORTH
4860,IDEN_SW_016,self_worth_signals,GENERAL_CONCERN,SELF_WORTH
