archetype_id,archetype_key,archetype_name,problem_id,stakeholder_type,intervention_type,intervention_text,expected_outcome,success_indicator,progress_indicator,confidence_impact,risk_reduction_impact,realism_pass,aligned,is_duplicate,practicality,actionability,outcome_clarity,stakeholder_relevance,archetype_alignment,composite
20,communication_expression,Communication & Expression,17,student,seven_day,"Each day this week, note one moment when thoughts were hard to put into words.",You will express thoughts clearly and be understood.,Explain an idea in a meeting without losing the point.,Fewer moments of being misunderstood noted each week.,0.288,0.45,true,true,false,5,5,5,5,4,4.8
20,communication_expression,Communication & Expression,17,parent,seven_day,"Each day this week, help your child note one moment when thoughts were hard to put into words.",Your child will express thoughts clearly and be understood.,Explain an idea in a meeting without losing the point.,Fewer moments of being misunderstood noted each week.,0.288,0.45,true,true,false,5,5,5,5,4,4.8
20,communication_expression,Communication & Expression,17,teacher,seven_day,"Each day this week, have the student note one moment when thoughts were hard to put into words.",The student will express thoughts clearly and be understood.,Explain an idea in a meeting without losing the point.,Fewer moments of being misunderstood noted each week.,0.288,0.45,true,true,false,5,5,5,5,4,4.8
20,communication_expression,Communication & Expression,17,counselor,seven_day,Set a one-week task for your client to note one moment when thoughts were hard to put into words.,Your client will express thoughts clearly and be understood.,Explain an idea in a meeting without losing the point.,Fewer moments of being misunderstood noted each week.,0.288,0.45,true,true,false,5,5,5,5,4,4.8
20,communication_expression,Communication & Expression,17,professional,seven_day,"Each workday this week, note one moment when thoughts were hard to put into words.",You will express thoughts clearly and be understood.,Explain an idea in a meeting without losing the point.,Fewer moments of being misunderstood noted each week.,0.288,0.45,true,true,false,5,5,5,5,4,4.8
20,communication_expression,Communication & Expression,17,student,thirty_day,"Over the next 30 days, practise explaining one idea clearly in a meeting or talk each week.",You will express thoughts clearly and be understood.,Explain an idea in a meeting without losing the point.,Fewer moments of being misunderstood noted each week.,0.5,0.55,true,true,false,5,5,5,5,5,5
20,communication_expression,Communication & Expression,17,parent,thirty_day,"Over the next 30 days, help your child practise explaining one idea clearly in a meeting or talk each week.",Your child will express thoughts clearly and be understood.,Explain an idea in a meeting without losing the point.,Fewer moments of being misunderstood noted each week.,0.5,0.55,true,true,false,5,5,5,5,5,5
20,communication_expression,Communication & Expression,17,teacher,thirty_day,"Over the next month, coach the student to practise explaining one idea clearly in a meeting or talk each week.",The student will express thoughts clearly and be understood.,Explain an idea in a meeting without losing the point.,Fewer moments of being misunderstood noted each week.,0.48,0.44,true,true,false,5,4,5,5,5,4.8
20,communication_expression,Communication & Expression,17,counselor,thirty_day,"Across a 30-day plan, work with your client to practise explaining one idea clearly in a meeting or talk each week.",Your client will express thoughts clearly and be understood.,Explain an idea in a meeting without losing the point.,Fewer moments of being misunderstood noted each week.,0.48,0.44,true,true,false,5,4,5,5,5,4.8
20,communication_expression,Communication & Expression,17,professional,thirty_day,"Over the next 30 days at work, practise explaining one idea clearly in a meeting or talk each week.",You will express thoughts clearly and be understood.,Explain an idea in a meeting without losing the point.,Fewer moments of being misunderstood noted each week.,0.5,0.55,true,true,false,5,5,5,5,5,5
20,communication_expression,Communication & Expression,17,student,ninety_day,"Over the next 90 days, build a clear, confident speaking voice over a term of small talks.",You will express thoughts clearly and be understood.,Explain an idea in a meeting without losing the point.,Fewer moments of being misunderstood noted each week.,0.72,0.52,true,true,false,5,4,5,5,5,4.8
20,communication_expression,Communication & Expression,17,parent,ninety_day,"Across this term, help your child build a clear, confident speaking voice over a term of small talks.",Your child will express thoughts clearly and be understood.,Explain an idea in a meeting without losing the point.,Fewer moments of being misunderstood noted each week.,0.72,0.52,true,true,false,5,4,5,5,5,4.8
20,communication_expression,Communication & Expression,17,teacher,ninety_day,"Across the term, support the student to build a clear, confident speaking voice over a term of small talks.",The student will express thoughts clearly and be understood.,Explain an idea in a meeting without losing the point.,Fewer moments of being misunderstood noted each week.,0.72,0.52,true,true,false,5,4,5,5,5,4.8
20,communication_expression,Communication & Expression,17,counselor,ninety_day,"Across a 90-day plan, guide your client to build a clear, confident speaking voice over a term of small talks.",Your client will express thoughts clearly and be understood.,Explain an idea in a meeting without losing the point.,Fewer moments of being misunderstood noted each week.,0.72,0.52,true,true,false,5,4,5,5,5,4.8
20,communication_expression,Communication & Expression,17,professional,ninety_day,"Over the next quarter at work, build a clear, confident speaking voice over a term of small talks.",You will express thoughts clearly and be understood.,Explain an idea in a meeting without losing the point.,Fewer moments of being misunderstood noted each week.,0.72,0.52,true,true,false,5,4,5,5,5,4.8
20,communication_expression,Communication & Expression,17,student,habit,Build a daily habit — a daily habit of stating one point in a single clear sentence.,You will express thoughts clearly and be understood.,Explain an idea in a meeting without losing the point.,Fewer moments of being misunderstood noted each week.,0.504,0.55,true,false,false,5,5,5,5,1,4.2
20,communication_expression,Communication & Expression,17,parent,habit,Help your child build a daily habit — a daily habit of stating one point in a single clear sentence.,Your child will express thoughts clearly and be understood.,Explain an idea in a meeting without losing the point.,Fewer moments of being misunderstood noted each week.,0.504,0.55,true,false,false,5,5,5,5,1,4.2
20,communication_expression,Communication & Expression,17,teacher,habit,Encourage a daily classroom habit — a daily habit of stating one point in a single clear sentence.,The student will express thoughts clearly and be understood.,Explain an idea in a meeting without losing the point.,Fewer moments of being misunderstood noted each week.,0.408,0.55,true,false,false,5,5,5,1,1,3.4
20,communication_expression,Communication & Expression,17,counselor,habit,Anchor a daily habit with your client — a daily habit of stating one point in a single clear sentence.,Your client will express thoughts clearly and be understood.,Explain an idea in a meeting without losing the point.,Fewer moments of being misunderstood noted each week.,0.456,0.33,true,false,false,5,3,5,5,1,3.8
20,communication_expression,Communication & Expression,17,professional,habit,Build a daily workday habit — a daily habit of stating one point in a single clear sentence.,You will express thoughts clearly and be understood.,Explain an idea in a meeting without losing the point.,Fewer moments of being misunderstood noted each week.,0.504,0.55,true,false,false,5,5,5,5,1,4.2
20,communication_expression,Communication & Expression,17,student,skill_building,Practise this skill each week — organising thoughts into three points before speaking.,You will express thoughts clearly and be understood.,Explain an idea in a meeting without losing the point.,Fewer moments of being misunderstood noted each week.,0.624,0.4,true,true,false,5,4,5,5,5,4.8
20,communication_expression,Communication & Expression,17,parent,skill_building,Give your child weekly practice — organising thoughts into three points before speaking.,Your child will express thoughts clearly and be understood.,Explain an idea in a meeting without losing the point.,Fewer moments of being misunderstood noted each week.,0.65,0.5,true,true,false,5,5,5,5,5,5
20,communication_expression,Communication & Expression,17,teacher,skill_building,Set weekly practice for the student — organising thoughts into three points before speaking.,The student will express thoughts clearly and be understood.,Explain an idea in a meeting without losing the point.,Fewer moments of being misunderstood noted each week.,0.65,0.5,true,true,false,5,5,5,5,5,5
20,communication_expression,Communication & Expression,17,counselor,skill_building,Assign your client weekly practice — organising thoughts into three points before speaking.,Your client will express thoughts clearly and be understood.,Explain an idea in a meeting without losing the point.,Fewer moments of being misunderstood noted each week.,0.65,0.5,true,true,false,5,5,5,5,5,5
20,communication_expression,Communication & Expression,17,professional,skill_building,Practise this skill each week at work — organising thoughts into three points before speaking.,You will express thoughts clearly and be understood.,Explain an idea in a meeting without losing the point.,Fewer moments of being misunderstood noted each week.,0.624,0.4,true,true,false,5,4,5,5,5,4.8
2,confidence_self_efficacy,Confidence & Self-Efficacy,21,student,immediate_actions,"Today, write down three recent wins and one challenge worth taking on today.",You will trust real ability instead of constant self-doubt.,Take on a challenge that would once have been avoided.,Fewer moments of self-doubt logged each week.,0.144,0.4,true,true,false,5,5,5,5,4,4.8
2,confidence_self_efficacy,Confidence & Self-Efficacy,21,parent,immediate_actions,"Today, help your child write down three recent wins and one challenge worth taking on today.",Your child will trust real ability instead of constant self-doubt.,Take on a challenge that would once have been avoided.,Fewer moments of self-doubt logged each week.,0.144,0.4,true,true,false,5,5,5,5,4,4.8
2,confidence_self_efficacy,Confidence & Self-Efficacy,21,teacher,immediate_actions,"In class today, have the student write down three recent wins and one challenge worth taking on today.",The student will trust real ability instead of constant self-doubt.,Take on a challenge that would once have been avoided.,Fewer moments of self-doubt logged each week.,0.144,0.4,true,true,false,5,5,5,5,4,4.8
2,confidence_self_efficacy,Confidence & Self-Efficacy,21,counselor,immediate_actions,"In today’s session, guide your client to write down three recent wins and one challenge worth taking on today.",Your client will trust real ability instead of constant self-doubt.,Take on a challenge that would once have been avoided.,Fewer moments of self-doubt logged each week.,0.144,0.4,true,true,false,5,5,5,5,4,4.8
2,confidence_self_efficacy,Confidence & Self-Efficacy,21,professional,immediate_actions,"Before the workday ends, write down three recent wins and one challenge worth taking on today.",You will trust real ability instead of constant self-doubt.,Take on a challenge that would once have been avoided.,Fewer moments of self-doubt logged each week.,0.144,0.4,true,true,false,5,5,5,5,4,4.8
2,confidence_self_efficacy,Confidence & Self-Efficacy,21,student,seven_day,"Each day this week, note one moment of self-doubt and one sign of real ability.",You will trust real ability instead of constant self-doubt.,Take on a challenge that would once have been avoided.,Fewer moments of self-doubt logged each week.,0.288,0.45,true,true,false,5,5,5,5,4,4.8
2,confidence_self_efficacy,Confidence & Self-Efficacy,21,parent,seven_day,"Each day this week, help your child note one moment of self-doubt and one sign of real ability.",Your child will trust real ability instead of constant self-doubt.,Take on a challenge that would once have been avoided.,Fewer moments of self-doubt logged each week.,0.288,0.45,true,true,false,5,5,5,5,4,4.8
2,confidence_self_efficacy,Confidence & Self-Efficacy,21,teacher,seven_day,"Each day this week, have the student note one moment of self-doubt and one sign of real ability.",The student will trust real ability instead of constant self-doubt.,Take on a challenge that would once have been avoided.,Fewer moments of self-doubt logged each week.,0.288,0.45,true,true,false,5,5,5,5,4,4.8
2,confidence_self_efficacy,Confidence & Self-Efficacy,21,counselor,seven_day,Set a one-week task for your client to note one moment of self-doubt and one sign of real ability.,Your client will trust real ability instead of constant self-doubt.,Take on a challenge that would once have been avoided.,Fewer moments of self-doubt logged each week.,0.288,0.45,true,true,false,5,5,5,5,4,4.8
2,confidence_self_efficacy,Confidence & Self-Efficacy,21,professional,seven_day,"Each workday this week, note one moment of self-doubt and one sign of real ability.",You will trust real ability instead of constant self-doubt.,Take on a challenge that would once have been avoided.,Fewer moments of self-doubt logged each week.,0.288,0.45,true,true,false,5,5,5,5,4,4.8
2,confidence_self_efficacy,Confidence & Self-Efficacy,21,student,thirty_day,"Over the next 30 days, take on a slightly harder challenge each week to build real confidence.",You will trust real ability instead of constant self-doubt.,Take on a challenge that would once have been avoided.,Fewer moments of self-doubt logged each week.,0.48,0.55,true,true,false,5,5,5,5,4,4.8
2,confidence_self_efficacy,Confidence & Self-Efficacy,21,parent,thirty_day,"Over the next 30 days, help your child take on a slightly harder challenge each week to build real confidence.",Your child will trust real ability instead of constant self-doubt.,Take on a challenge that would once have been avoided.,Fewer moments of self-doubt logged each week.,0.48,0.55,true,true,false,5,5,5,5,4,4.8
2,confidence_self_efficacy,Confidence & Self-Efficacy,21,teacher,thirty_day,"Over the next month, coach the student to take on a slightly harder challenge each week to build real confidence.",The student will trust real ability instead of constant self-doubt.,Take on a challenge that would once have been avoided.,Fewer moments of self-doubt logged each week.,0.46,0.44,true,true,false,5,4,5,5,4,4.6
2,confidence_self_efficacy,Confidence & Self-Efficacy,21,counselor,thirty_day,"Across a 30-day plan, work with your client to take on a slightly harder challenge each week to build real confidence.",Your client will trust real ability instead of constant self-doubt.,Take on a challenge that would once have been avoided.,Fewer moments of self-doubt logged each week.,0.46,0.44,true,true,false,5,4,5,5,4,4.6
2,confidence_self_efficacy,Confidence & Self-Efficacy,21,professional,thirty_day,"Over the next 30 days at work, take on a slightly harder challenge each week to build real confidence.",You will trust real ability instead of constant self-doubt.,Take on a challenge that would once have been avoided.,Fewer moments of self-doubt logged each week.,0.48,0.55,true,true,false,5,5,5,5,4,4.8
2,confidence_self_efficacy,Confidence & Self-Efficacy,21,student,ninety_day,"Over the next 90 days, grow steady self-belief through a term of met challenges.",You will trust real ability instead of constant self-doubt.,Take on a challenge that would once have been avoided.,Fewer moments of self-doubt logged each week.,0.54,0.26,true,false,false,5,2,5,5,1,3.6
2,confidence_self_efficacy,Confidence & Self-Efficacy,21,parent,ninety_day,"Across this term, help your child grow steady self-belief through a term of met challenges.",Your child will trust real ability instead of constant self-doubt.,Take on a challenge that would once have been avoided.,Fewer moments of self-doubt logged each week.,0.54,0.26,true,false,false,5,2,5,5,1,3.6
2,confidence_self_efficacy,Confidence & Self-Efficacy,21,teacher,ninety_day,"Across the term, support the student to grow steady self-belief through a term of met challenges.",The student will trust real ability instead of constant self-doubt.,Take on a challenge that would once have been avoided.,Fewer moments of self-doubt logged each week.,0.6,0.52,true,false,false,5,4,5,5,1,4
2,confidence_self_efficacy,Confidence & Self-Efficacy,21,counselor,ninety_day,"Across a 90-day plan, guide your client to grow steady self-belief through a term of met challenges.",Your client will trust real ability instead of constant self-doubt.,Take on a challenge that would once have been avoided.,Fewer moments of self-doubt logged each week.,0.6,0.52,true,false,false,5,4,5,5,1,4
2,confidence_self_efficacy,Confidence & Self-Efficacy,21,professional,ninety_day,"Over the next quarter at work, grow steady self-belief through a term of met challenges.",You will trust real ability instead of constant self-doubt.,Take on a challenge that would once have been avoided.,Fewer moments of self-doubt logged each week.,0.54,0.26,true,false,false,5,2,5,5,1,3.6
2,confidence_self_efficacy,Confidence & Self-Efficacy,21,student,habit,Build a daily habit — a daily note of one thing that proves real ability.,You will trust real ability instead of constant self-doubt.,Take on a challenge that would once have been avoided.,Fewer moments of self-doubt logged each week.,0.552,0.55,true,true,false,5,5,5,5,3,4.6
2,confidence_self_efficacy,Confidence & Self-Efficacy,21,parent,habit,Help your child build a daily habit — a daily note of one thing that proves real ability.,Your child will trust real ability instead of constant self-doubt.,Take on a challenge that would once have been avoided.,Fewer moments of self-doubt logged each week.,0.552,0.55,true,true,false,5,5,5,5,3,4.6
2,confidence_self_efficacy,Confidence & Self-Efficacy,21,teacher,habit,Encourage a daily classroom habit — a daily note of one thing that proves real ability.,The student will trust real ability instead of constant self-doubt.,Take on a challenge that would once have been avoided.,Fewer moments of self-doubt logged each week.,0.456,0.55,true,true,false,5,5,5,1,3,3.8
2,confidence_self_efficacy,Confidence & Self-Efficacy,21,counselor,habit,Anchor a daily habit with your client — a daily note of one thing that proves real ability.,Your client will trust real ability instead of constant self-doubt.,Take on a challenge that would once have been avoided.,Fewer moments of self-doubt logged each week.,0.552,0.55,true,true,false,5,5,5,5,3,4.6
2,confidence_self_efficacy,Confidence & Self-Efficacy,21,professional,habit,Build a daily workday habit — a daily note of one thing that proves real ability.,You will trust real ability instead of constant self-doubt.,Take on a challenge that would once have been avoided.,Fewer moments of self-doubt logged each week.,0.552,0.55,true,true,false,5,5,5,5,3,4.6
2,confidence_self_efficacy,Confidence & Self-Efficacy,21,student,skill_building,Practise this skill each week — facing small challenges on purpose to stop second-guessing.,You will trust real ability instead of constant self-doubt.,Take on a challenge that would once have been avoided.,Fewer moments of self-doubt logged each week.,0.52,0.2,true,true,false,5,2,5,5,3,4
2,confidence_self_efficacy,Confidence & Self-Efficacy,21,parent,skill_building,Give your child weekly practice — facing small challenges on purpose to stop second-guessing.,Your child will trust real ability instead of constant self-doubt.,Take on a challenge that would once have been avoided.,Fewer moments of self-doubt logged each week.,0.572,0.4,true,true,false,5,4,5,5,3,4.4
2,confidence_self_efficacy,Confidence & Self-Efficacy,21,teacher,skill_building,Set weekly practice for the student — facing small challenges on purpose to stop second-guessing.,The student will trust real ability instead of constant self-doubt.,Take on a challenge that would once have been avoided.,Fewer moments of self-doubt logged each week.,0.572,0.4,true,true,false,5,4,5,5,3,4.4
2,confidence_self_efficacy,Confidence & Self-Efficacy,21,counselor,skill_building,Assign your client weekly practice — facing small challenges on purpose to stop second-guessing.,Your client will trust real ability instead of constant self-doubt.,Take on a challenge that would once have been avoided.,Fewer moments of self-doubt logged each week.,0.572,0.4,true,true,false,5,4,5,5,3,4.4
2,confidence_self_efficacy,Confidence & Self-Efficacy,21,professional,skill_building,Practise this skill each week at work — facing small challenges on purpose to stop second-guessing.,You will trust real ability instead of constant self-doubt.,Take on a challenge that would once have been avoided.,Fewer moments of self-doubt logged each week.,0.52,0.2,true,true,false,5,2,5,5,3,4
11,critical_reflective_thinking,Critical & Reflective Thinking,25,student,immediate_actions,"Today, ask why once and weigh one other option before deciding anything.",You will think problems through instead of jumping to conclusions.,Explain the reasons behind a recent decision clearly.,More assumptions questioned and examined each week.,0.144,0.4,true,true,false,5,5,5,5,4,4.8
11,critical_reflective_thinking,Critical & Reflective Thinking,25,parent,immediate_actions,"Today, help your child ask why once and weigh one other option before deciding anything.",Your child will think problems through instead of jumping to conclusions.,Explain the reasons behind a recent decision clearly.,More assumptions questioned and examined each week.,0.144,0.4,true,true,false,5,5,5,5,4,4.8
11,critical_reflective_thinking,Critical & Reflective Thinking,25,teacher,immediate_actions,"In class today, have the student ask why once and weigh one other option before deciding anything.",The student will think problems through instead of jumping to conclusions.,Explain the reasons behind a recent decision clearly.,More assumptions questioned and examined each week.,0.144,0.4,true,true,false,5,5,5,5,4,4.8
11,critical_reflective_thinking,Critical & Reflective Thinking,25,counselor,immediate_actions,"In today’s session, guide your client to ask why once and weigh one other option before deciding anything.",Your client will think problems through instead of jumping to conclusions.,Explain the reasons behind a recent decision clearly.,More assumptions questioned and examined each week.,0.144,0.4,true,true,false,5,5,5,5,4,4.8
11,critical_reflective_thinking,Critical & Reflective Thinking,25,professional,immediate_actions,"Before the workday ends, ask why once and weigh one other option before deciding anything.",You will think problems through instead of jumping to conclusions.,Explain the reasons behind a recent decision clearly.,More assumptions questioned and examined each week.,0.138,0.32,true,true,false,5,4,5,5,4,4.6
11,critical_reflective_thinking,Critical & Reflective Thinking,25,student,seven_day,"Each day this week, write down one assumption worth questioning and what the facts show.",You will think problems through instead of jumping to conclusions.,Explain the reasons behind a recent decision clearly.,More assumptions questioned and examined each week.,0.288,0.45,true,true,false,5,5,5,5,4,4.8
11,critical_reflective_thinking,Critical & Reflective Thinking,25,parent,seven_day,"Each day this week, help your child write down one assumption worth questioning and what the facts show.",Your child will think problems through instead of jumping to conclusions.,Explain the reasons behind a recent decision clearly.,More assumptions questioned and examined each week.,0.288,0.45,true,true,false,5,5,5,5,4,4.8
11,critical_reflective_thinking,Critical & Reflective Thinking,25,teacher,seven_day,"Each day this week, have the student write down one assumption worth questioning and what the facts show.",The student will think problems through instead of jumping to conclusions.,Explain the reasons behind a recent decision clearly.,More assumptions questioned and examined each week.,0.288,0.45,true,true,false,5,5,5,5,4,4.8
11,critical_reflective_thinking,Critical & Reflective Thinking,25,counselor,seven_day,Set a one-week task for your client to write down one assumption worth questioning and what the facts show.,Your client will think problems through instead of jumping to conclusions.,Explain the reasons behind a recent decision clearly.,More assumptions questioned and examined each week.,0.288,0.45,true,true,false,5,5,5,5,4,4.8
11,critical_reflective_thinking,Critical & Reflective Thinking,25,professional,seven_day,"Each workday this week, write down one assumption worth questioning and what the facts show.",You will think problems through instead of jumping to conclusions.,Explain the reasons behind a recent decision clearly.,More assumptions questioned and examined each week.,0.288,0.45,true,true,false,5,5,5,5,4,4.8
11,critical_reflective_thinking,Critical & Reflective Thinking,25,student,thirty_day,"Over the next 30 days, follow a habit of reviewing decisions to learn from each mistake.",You will think problems through instead of jumping to conclusions.,Explain the reasons behind a recent decision clearly.,More assumptions questioned and examined each week.,0.46,0.55,true,true,false,5,5,5,5,3,4.6
11,critical_reflective_thinking,Critical & Reflective Thinking,25,parent,thirty_day,"Over the next 30 days, help your child follow a habit of reviewing decisions to learn from each mistake.",Your child will think problems through instead of jumping to conclusions.,Explain the reasons behind a recent decision clearly.,More assumptions questioned and examined each week.,0.46,0.55,true,true,false,5,5,5,5,3,4.6
11,critical_reflective_thinking,Critical & Reflective Thinking,25,teacher,thirty_day,"Over the next month, coach the student to follow a habit of reviewing decisions to learn from each mistake.",The student will think problems through instead of jumping to conclusions.,Explain the reasons behind a recent decision clearly.,More assumptions questioned and examined each week.,0.44,0.44,true,true,false,5,4,5,5,3,4.4
11,critical_reflective_thinking,Critical & Reflective Thinking,25,counselor,thirty_day,"Across a 30-day plan, work with your client to follow a habit of reviewing decisions to learn from each mistake.",Your client will think problems through instead of jumping to conclusions.,Explain the reasons behind a recent decision clearly.,More assumptions questioned and examined each week.,0.44,0.44,true,true,false,5,4,5,5,3,4.4
11,critical_reflective_thinking,Critical & Reflective Thinking,25,professional,thirty_day,"Over the next 30 days at work, follow a habit of reviewing decisions to learn from each mistake.",You will think problems through instead of jumping to conclusions.,Explain the reasons behind a recent decision clearly.,More assumptions questioned and examined each week.,0.46,0.55,true,true,false,5,5,5,5,3,4.6
11,critical_reflective_thinking,Critical & Reflective Thinking,25,student,ninety_day,"Over the next 90 days, sharpen reasoning by reflecting weekly on choices and their results.",You will think problems through instead of jumping to conclusions.,Explain the reasons behind a recent decision clearly.,More assumptions questioned and examined each week.,0.54,0.26,true,false,false,5,2,5,5,1,3.6
11,critical_reflective_thinking,Critical & Reflective Thinking,25,parent,ninety_day,"Across this term, help your child sharpen reasoning by reflecting weekly on choices and their results.",Your child will think problems through instead of jumping to conclusions.,Explain the reasons behind a recent decision clearly.,More assumptions questioned and examined each week.,0.54,0.26,true,false,false,5,2,5,5,1,3.6
11,critical_reflective_thinking,Critical & Reflective Thinking,25,teacher,ninety_day,"Across the term, support the student to sharpen reasoning by reflecting weekly on choices and their results.",The student will think problems through instead of jumping to conclusions.,Explain the reasons behind a recent decision clearly.,More assumptions questioned and examined each week.,0.6,0.52,true,false,false,5,4,5,5,1,4
11,critical_reflective_thinking,Critical & Reflective Thinking,25,counselor,ninety_day,"Across a 90-day plan, guide your client to sharpen reasoning by reflecting weekly on choices and their results.",Your client will think problems through instead of jumping to conclusions.,Explain the reasons behind a recent decision clearly.,More assumptions questioned and examined each week.,0.6,0.52,true,false,false,5,4,5,5,1,4
11,critical_reflective_thinking,Critical & Reflective Thinking,25,professional,ninety_day,"Over the next quarter at work, sharpen reasoning by reflecting weekly on choices and their results.",You will think problems through instead of jumping to conclusions.,Explain the reasons behind a recent decision clearly.,More assumptions questioned and examined each week.,0.54,0.26,true,false,false,5,2,5,5,1,3.6
11,critical_reflective_thinking,Critical & Reflective Thinking,25,student,habit,Build a daily habit — a daily moment to question one thing taken for granted.,You will think problems through instead of jumping to conclusions.,Explain the reasons behind a recent decision clearly.,More assumptions questioned and examined each week.,0.552,0.55,true,true,false,5,5,5,5,3,4.6
11,critical_reflective_thinking,Critical & Reflective Thinking,25,parent,habit,Help your child build a daily habit — a daily moment to question one thing taken for granted.,Your child will think problems through instead of jumping to conclusions.,Explain the reasons behind a recent decision clearly.,More assumptions questioned and examined each week.,0.552,0.55,true,true,false,5,5,5,5,3,4.6
11,critical_reflective_thinking,Critical & Reflective Thinking,25,teacher,habit,Encourage a daily classroom habit — a daily moment to question one thing taken for granted.,The student will think problems through instead of jumping to conclusions.,Explain the reasons behind a recent decision clearly.,More assumptions questioned and examined each week.,0.456,0.55,true,true,false,5,5,5,1,3,3.8
11,critical_reflective_thinking,Critical & Reflective Thinking,25,counselor,habit,Anchor a daily habit with your client — a daily moment to question one thing taken for granted.,Your client will think problems through instead of jumping to conclusions.,Explain the reasons behind a recent decision clearly.,More assumptions questioned and examined each week.,0.504,0.33,true,true,false,5,3,5,5,3,4.2
11,critical_reflective_thinking,Critical & Reflective Thinking,25,professional,habit,Build a daily workday habit — a daily moment to question one thing taken for granted.,You will think problems through instead of jumping to conclusions.,Explain the reasons behind a recent decision clearly.,More assumptions questioned and examined each week.,0.552,0.55,true,true,false,5,5,5,5,3,4.6
11,critical_reflective_thinking,Critical & Reflective Thinking,25,student,skill_building,Practise this skill each week — weighing evidence for and against before reaching a conclusion.,You will think problems through instead of jumping to conclusions.,Explain the reasons behind a recent decision clearly.,More assumptions questioned and examined each week.,0.572,0.4,true,true,false,5,4,5,5,3,4.4
11,critical_reflective_thinking,Critical & Reflective Thinking,25,parent,skill_building,Give your child weekly practice — weighing evidence for and against before reaching a conclusion.,Your child will think problems through instead of jumping to conclusions.,Explain the reasons behind a recent decision clearly.,More assumptions questioned and examined each week.,0.572,0.4,true,true,false,5,4,5,5,3,4.4
11,critical_reflective_thinking,Critical & Reflective Thinking,25,teacher,skill_building,Set weekly practice for the student — weighing evidence for and against before reaching a conclusion.,The student will think problems through instead of jumping to conclusions.,Explain the reasons behind a recent decision clearly.,More assumptions questioned and examined each week.,0.572,0.4,true,true,false,5,4,5,5,3,4.4
11,critical_reflective_thinking,Critical & Reflective Thinking,25,counselor,skill_building,Assign your client weekly practice — weighing evidence for and against before reaching a conclusion.,Your client will think problems through instead of jumping to conclusions.,Explain the reasons behind a recent decision clearly.,More assumptions questioned and examined each week.,0.572,0.4,true,true,false,5,4,5,5,3,4.4
11,critical_reflective_thinking,Critical & Reflective Thinking,25,professional,skill_building,Practise this skill each week at work — weighing evidence for and against before reaching a conclusion.,You will think problems through instead of jumping to conclusions.,Explain the reasons behind a recent decision clearly.,More assumptions questioned and examined each week.,0.572,0.4,true,true,false,5,4,5,5,3,4.4
13,curiosity_innovation,Curiosity & Innovation,29,student,immediate_actions,"Today, ask one curious question and write down a fresh idea it sparks.",You will explore fresh ideas instead of staying stuck.,Test one new idea worth trying.,More new ideas explored each week.,0.15,0.4,true,true,false,5,5,5,5,5,5
13,curiosity_innovation,Curiosity & Innovation,29,parent,immediate_actions,"Today, help your child ask one curious question and write down a fresh idea it sparks.",Your child will explore fresh ideas instead of staying stuck.,Test one new idea worth trying.,More new ideas explored each week.,0.15,0.4,true,true,false,5,5,5,5,5,5
13,curiosity_innovation,Curiosity & Innovation,29,teacher,immediate_actions,"In class today, have the student ask one curious question and write down a fresh idea it sparks.",The student will explore fresh ideas instead of staying stuck.,Test one new idea worth trying.,More new ideas explored each week.,0.15,0.4,true,true,false,5,5,5,5,5,5
13,curiosity_innovation,Curiosity & Innovation,29,counselor,immediate_actions,"In today’s session, guide your client to ask one curious question and write down a fresh idea it sparks.",Your client will explore fresh ideas instead of staying stuck.,Test one new idea worth trying.,More new ideas explored each week.,0.15,0.4,true,true,false,5,5,5,5,5,5
13,curiosity_innovation,Curiosity & Innovation,29,professional,immediate_actions,"Before the workday ends, ask one curious question and write down a fresh idea it sparks.",You will explore fresh ideas instead of staying stuck.,Test one new idea worth trying.,More new ideas explored each week.,0.144,0.32,true,true,false,5,4,5,5,5,4.8
13,curiosity_innovation,Curiosity & Innovation,29,student,seven_day,"Each day this week, note one new idea worth exploring or testing.",You will explore fresh ideas instead of staying stuck.,Test one new idea worth trying.,More new ideas explored each week.,0.276,0.45,true,true,false,5,5,5,5,3,4.6
13,curiosity_innovation,Curiosity & Innovation,29,parent,seven_day,"Each day this week, help your child note one new idea worth exploring or testing.",Your child will explore fresh ideas instead of staying stuck.,Test one new idea worth trying.,More new ideas explored each week.,0.276,0.45,true,true,false,5,5,5,5,3,4.6
13,curiosity_innovation,Curiosity & Innovation,29,teacher,seven_day,"Each day this week, have the student note one new idea worth exploring or testing.",The student will explore fresh ideas instead of staying stuck.,Test one new idea worth trying.,More new ideas explored each week.,0.276,0.45,true,true,false,5,5,5,5,3,4.6
13,curiosity_innovation,Curiosity & Innovation,29,counselor,seven_day,Set a one-week task for your client to note one new idea worth exploring or testing.,Your client will explore fresh ideas instead of staying stuck.,Test one new idea worth trying.,More new ideas explored each week.,0.276,0.45,true,true,false,5,5,5,5,3,4.6
13,curiosity_innovation,Curiosity & Innovation,29,professional,seven_day,"Each workday this week, note one new idea worth exploring or testing.",You will explore fresh ideas instead of staying stuck.,Test one new idea worth trying.,More new ideas explored each week.,0.276,0.45,true,true,false,5,5,5,5,3,4.6
13,curiosity_innovation,Curiosity & Innovation,29,student,thirty_day,"Over the next 30 days, run one small experiment a week to turn curiosity into a real idea.",You will explore fresh ideas instead of staying stuck.,Test one new idea worth trying.,More new ideas explored each week.,0.5,0.55,true,true,false,5,5,5,5,5,5
